species	genus	family	order	class	phylum	superkingdom	LIB-B-pool1_barcode52	LIB-B-pool1_barcode78	LIB-B-pool1_barcode39	LIB-B-pool1_barcode71	LIB-B-pool1_barcode61	LIB-B-pool1_barcode51	LIB-B-pool1_barcode77	LIB-B-pool1_barcode49	LIB-B-pool1_barcode63	LIB-B-pool1_barcode92	LIB-B-pool1_barcode34	LIB-B-pool2_barcode14	LIB-B-pool1_barcode02	LIB-B-pool1_barcode83	LIB-B-pool1_barcode26	LIB-B-pool1_barcode23	LIB-B-pool2_barcode18	LIB-B-pool2_barcode12	LIB-B-pool1_barcode91	LIB-B-pool2_barcode05	LIB-B-pool1_barcode60	LIB-B-pool1_barcode50	LIB-B-pool1_barcode28	LIB-B-pool1_barcode73	LIB-B-pool1_barcode25	LIB-B-pool2_barcode13	LIB-B-pool2_barcode19	LIB-B-pool1_barcode90	LIB-B-pool1_barcode62	LIB-B-pool2_barcode10	LIB-B-pool1_barcode10	LIB-B-pool2_barcode09	LIB-B-pool2_barcode08	LIB-B-pool2_barcode25	LIB-B-pool2_barcode22	LIB-B-pool1_barcode46	LIB-B-pool1_barcode59	LIB-B-pool1_barcode37	LIB-B-pool2_barcode07	LIB-B-pool1_barcode33	LIB-B-pool2_barcode27	LIB-B-pool2_barcode04	LIB-B-pool1_barcode08	LIB-B-pool1_barcode70	LIB-B-pool1_barcode24	LIB-B-pool2_barcode06	LIB-B-pool2_barcode02	LIB-B-pool1_barcode66	LIB-B-pool1_barcode06	LIB-B-pool1_barcode09	LIB-B-pool1_barcode74	LIB-B-pool1_barcode89	LIB-B-pool1_barcode81	LIB-B-pool1_barcode38	LIB-B-pool1_barcode65	LIB-B-pool1_barcode17	LIB-B-pool1_barcode18	LIB-B-pool1_barcode13	LIB-B-pool1_barcode88	LIB-B-pool1_barcode20	LIB-B-pool1_barcode45	LIB-B-pool2_barcode15	LIB-B-pool1_barcode21	LIB-B-pool1_barcode75	LIB-B-pool1_barcode40	LIB-B-pool1_barcode55	LIB-B-pool1_barcode30	LIB-B-pool1_barcode03	LIB-B-pool1_barcode82	LIB-B-pool1_barcode67	LIB-B-pool1_barcode22	LIB-B-pool1_barcode53	LIB-B-pool1_barcode54	LIB-B-pool1_barcode11	LIB-B-pool1_barcode86	LIB-B-pool1_barcode32	LIB-B-pool1_barcode42	LIB-B-pool1_barcode14	LIB-B-pool1_barcode64	LIB-B-pool1_barcode12	LIB-B-pool1_barcode35	LIB-B-pool2_barcode23	LIB-B-pool2_barcode24	LIB-B-pool2_barcode01	LIB-B-pool1_barcode44	LIB-B-pool1_barcode31	LIB-B-pool1_barcode36	LIB-B-pool1_barcode04	LIB-B-pool1_barcode58	LIB-B-pool1_barcode05	LIB-B-pool1_barcode27	LIB-B-pool1_barcode07	LIB-B-pool1_barcode47	LIB-B-pool2_barcode16	LIB-B-pool1_barcode01	LIB-B-pool2_barcode11	LIB-B-pool1_barcode56	LIB-B-pool1_barcode87	LIB-B-pool1_barcode85	LIB-B-pool1_barcode57	LIB-B-pool1_barcode69	LIB-B-pool1_barcode84	LIB-B-pool1_barcode80	LIB-B-pool1_barcode68	LIB-B-pool1_barcode76	LIB-B-pool1_barcode79	LIB-B-pool2_barcode20	LIB-B-pool1_barcode15	LIB-B-pool1_barcode43	LIB-B-pool1_barcode19	LIB-B-pool1_barcode48	LIB-B-pool1_barcode29	LIB-B-pool2_barcode03	LIB-B-pool2_barcode21	LIB-B-pool1_barcode41	LIB-B-pool2_barcode17	LIB-B-pool1_barcode72
Gordonia terrae	Gordonia	Gordoniaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria																																																																				0.0765432098765432																																																	
Granulicatella adiacens	Granulicatella	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria												0.0181475743989355							0.0330508474576271																																																																																																		
Granulicatella para-adiacens	Granulicatella	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria												0.017076425989149																																																																																														0.0648005481382244											
Haemophilus influenzae	Haemophilus	Pasteurellaceae	Pasteurellales	Gammaproteobacteria	Proteobacteria	Bacteria																																																																																																								0.0054955119985345													
Hymenobacter arcticus	Hymenobacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria											0.0128539476454377																																																																																																										
Hymenobacter sp. MIC2056	Hymenobacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria						0.0859637340496977																																																																																																															
Hymenobacter sp. R-38500	Hymenobacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria																																																																																						0.0112769479472304																															
Hymenobacter sp. RS-5	Hymenobacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria														0.0117753623188405																																																																																																							
Janibacter sp. BSi20546	Janibacter	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria																																																																																																						0.0197710718002081															
Janibacter sp. N59(2010)	Janibacter	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria																																			0.0311368573497465																																																																																		
Janibacter sp. SST-36	Janibacter	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria																																																																																						0.0126024437553428																															
Janthinobacterium sp. Acj 119	Janthinobacterium	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria																																																			0.0145736923995588																																																																		
Janthinobacterium sp. HC7-17	Janthinobacterium	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria																																																			0.0040148751299572																																																																		
Janthinobacterium sp. HH106	Janthinobacterium	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria																																																			0.0032479589834254																																																																		
Janthinobacterium sp. IARI-R-81	Janthinobacterium	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria																																																			0.0036682556337109																																																																		
Janthinobacterium sp. RHLX8	Janthinobacterium	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria																																		0.0005367550596937					0.0012446010822624																																												0.000910204926944																																		
Kartchner Caverns bacterium HI-O4						Bacteria																																							0.0008090380045125																																																																														
Knoellia sp. BA4(2011)	Knoellia	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria																												0.2267368949084524																																																																																									
Kocuria carniphila	Kocuria	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria																																																																																																	0.014514896867838																				
Kocuria marina	Kocuria	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria																																																																																											0.0268574753401672																										
Kocuria palustris	Kocuria	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria					0.0186270406027626																																																																																																								0.0078125								
Kocuria rhizophila	Kocuria	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria																					0.0279291553133514													0.003611783363163																												0.0851526348293159															0.0117521367521367										0.0123493090267568																														
Kocuria sp. MOLA 5	Kocuria	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria																																		0.0042063460569551																												0.0018038869098144																																																							
Laceyella sacchari	Laceyella	Thermoactinomycetaceae	Bacillales	Bacilli	Firmicutes	Bacteria																																																																											0.0187393526405451																																										
Lachnospiraceae bacterium A2		Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria																																																											0.0002663434170789																																																										
Lachnospiraceae bacterium A4		Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria			0.0374899220639613																																													0.0039373376895367								0.0660377358490566																																													0.0125																
Lachnospiraceae bacterium G11		Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria																																																											0.0018510873473518																																																										
Lactobacillus crispatus	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	0.0659195781147																															0.0061896699643213								0.0237158649536857																		0.13388790645589																												0.0108527682715371																												0.0490349504434011			
Lactobacillus gasseri	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																																																											0.0002269340809325																																																										
Lactobacillus johnsonii	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																0.0641025641025641																								0.0163739183226951								0.0069443640842068											0.045655643896593								0.1731125526793666											0.0038182724407167																				0.1267357205330965						0.0253128657048037				0.0038870448078454		0.0744797396541355					0.0729945054628369		
Lactobacillus sp. B164	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																																																										0.0010472448577114																																																											
Lactobacillus sp. BL301	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																0.0641025641025641																								0.0017092029359251																			0.0033240716546823								0.0147474931894031											0.0005819462181113																										0.0038345892091484						0.0099797198053239					0.0181372926753305		
Lactobacillus sp. DJF_SLA41	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																																																											0.0069664774515027																																																										
Lactobacillus taiwanensis	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																								0.0190641247833622								0.0059120581352383															0.0144820814923907																								0.0506912442396313													0.1004891062694531														0.0410237574409853						0.0025433309442636													
Lactococcus cremoris	Lactococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria							0.0265350200555384																																																																						0.0288461538461538																				0.0271199388846447	0.0028901734104046																0.0135628586332811	0.0308672219500244		
Lactococcus lactis	Lactococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																																					0.0002634536302398																						0.001245708454275							0.0001287973023653												0.0003861791801035																																							
Lactococcus laudensis	Lactococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria															0.0081487672377768																																																																																																						
Lautropia sp. oral clone AP009	Lautropia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria																																																																																				0.0111014454169747																																	
Leclercia sp. SCU-B259	Leclercia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																																																																																					0.0065900241541187																																
Legionella fallonii	Legionella	Legionellaceae	Legionellales	Gammaproteobacteria	Proteobacteria	Bacteria																																																																								0.0022924083713219																																													
Legionella saoudiensis	Legionella	Legionellaceae	Legionellales	Gammaproteobacteria	Proteobacteria	Bacteria																																																																								0.0221173776703789																																													
Leptolyngbya tenuis	Leptolyngbya	Leptolyngbyaceae	Pseudanabaenales		Cyanobacteria	Bacteria																				0.0035760036981584																																																																																																	
Leptothrix sp. L10	Leptothrix		Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria																										0.0015952139584424																																																																																											
